id,label
1,0.9713506102561951
2,0.9950000047683716
3,0.9950000047683716
4,0.9911224842071533
5,0.004999999888241291
6,0.23856240510940552
7,0.004999999888241291
8,0.33951693773269653
9,0.004999999888241291
10,0.004999999888241291
11,0.004999999888241291
12,0.9723200798034668
13,0.004999999888241291
14,0.004999999888241291
15,0.004999999888241291
16,0.004999999888241291
17,0.9421806335449219
18,0.9950000047683716
19,0.004999999888241291
20,0.004999999888241291
21,0.9950000047683716
22,0.019598564133048058
23,0.9807248115539551
24,0.692438542842865
25,0.006515705492347479
26,0.9748961329460144
27,0.6413185596466064
28,0.004999999888241291
29,0.44823822379112244
30,0.9950000047683716
31,0.9950000047683716
32,0.5154935121536255
33,0.9384695887565613
34,0.004999999888241291
35,0.004999999888241291
36,0.004999999888241291
37,0.004999999888241291
38,0.004999999888241291
39,0.6108657121658325
40,0.07994858175516129
41,0.5927032232284546
42,0.9950000047683716
43,0.9950000047683716
44,0.8092620372772217
45,0.004999999888241291
46,0.9950000047683716
47,0.004999999888241291
48,0.9950000047683716
49,0.8973846435546875
50,0.0062926774844527245
51,0.004999999888241291
52,0.004999999888241291
53,0.025858810171484947
54,0.061502858996391296
55,0.0373547226190567
56,0.9355534315109253
57,0.9950000047683716
58,0.004999999888241291
59,0.9925987720489502
60,0.46486696600914
61,0.004999999888241291
62,0.9950000047683716
63,0.7486347556114197
64,0.6713569164276123
65,0.9950000047683716
66,0.902581512928009
67,0.9950000047683716
68,0.004999999888241291
69,0.9950000047683716
70,0.9950000047683716
71,0.7144630551338196
72,0.9950000047683716
73,0.9950000047683716
74,0.9950000047683716
75,0.5191839933395386
76,0.7345554232597351
77,0.7721440196037292
78,0.7383915781974792
79,0.9708550572395325
80,0.06673131138086319
81,0.5902806520462036
82,0.05027732625603676
83,0.9950000047683716
84,0.004999999888241291
85,0.9950000047683716
86,0.6342681050300598
87,0.9686012864112854
88,0.9950000047683716
89,0.004999999888241291
90,0.40846309065818787
91,0.008031303063035011
92,0.004999999888241291
93,0.004999999888241291
94,0.9950000047683716
95,0.9950000047683716
96,0.004999999888241291
97,0.9950000047683716
98,0.9950000047683716
99,0.03916828706860542
100,0.035602834075689316
101,0.19500146806240082
102,0.9950000047683716
103,0.004999999888241291
104,0.12823334336280823
105,0.6575738787651062
106,0.8985478281974792
107,0.03035350702702999
108,0.4543720781803131
109,0.2806488871574402
110,0.9950000047683716
111,0.9950000047683716
112,0.9873372912406921
113,0.9732481837272644
114,0.004999999888241291
115,0.25831136107444763
116,0.004999999888241291
117,0.004999999888241291
118,0.9715855121612549
119,0.5527944564819336
120,0.5672085285186768
121,0.6887867450714111
122,0.004999999888241291
123,0.01359968539327383
124,0.004999999888241291
125,0.32020968198776245
126,0.005384184420108795
127,0.5776585340499878
128,0.004999999888241291
129,0.3294200599193573
130,0.05261175334453583
131,0.8095127940177917
132,0.9389971494674683
133,0.0808088555932045
134,0.004999999888241291
135,0.004999999888241291
136,0.12386380881071091
137,0.9950000047683716
138,0.004999999888241291
139,0.6204930543899536
140,0.004999999888241291
141,0.004999999888241291
142,0.9950000047683716
143,0.9950000047683716
144,0.5005242824554443
145,0.004999999888241291
146,0.9950000047683716
147,0.9950000047683716
148,0.3490191102027893
149,0.004999999888241291
150,0.1523430496454239
151,0.9939496517181396
152,0.004999999888241291
153,0.004999999888241291
154,0.004999999888241291
155,0.992487907409668
156,0.004999999888241291
157,0.004999999888241291
158,0.7863703370094299
159,0.9950000047683716
160,0.6008555293083191
161,0.14476771652698517
162,0.030480435118079185
163,0.004999999888241291
164,0.969738781452179
165,0.09061197191476822
166,0.14591416716575623
167,0.8580925464630127
168,0.03450050204992294
169,0.09232230484485626
170,0.27731361985206604
171,0.004999999888241291
172,0.5863643288612366
173,0.03657875955104828
174,0.004999999888241291
175,0.9950000047683716
176,0.8051226735115051
177,0.9842652082443237
178,0.9241655468940735
179,0.5791875720024109
180,0.03566407039761543
181,0.9950000047683716
182,0.9950000047683716
183,0.04108152538537979
184,0.004999999888241291
185,0.4729853570461273
186,0.004999999888241291
187,0.004999999888241291
188,0.004999999888241291
189,0.004999999888241291
190,0.9950000047683716
191,0.004999999888241291
192,0.004999999888241291
193,0.12474443018436432
194,0.004999999888241291
195,0.9950000047683716
196,0.5912767052650452
197,0.8895273208618164
198,0.004999999888241291
199,0.6095148324966431
200,0.6406939029693604
201,0.9950000047683716
202,0.004999999888241291
203,0.9950000047683716
204,0.9950000047683716
205,0.004999999888241291
206,0.12003035098314285
207,0.6744097471237183
208,0.21755611896514893
209,0.004999999888241291
210,0.004999999888241291
211,0.9950000047683716
212,0.8482496738433838
213,0.5319201946258545
214,0.8501266837120056
215,0.9950000047683716
216,0.9950000047683716
217,0.9950000047683716
218,0.004999999888241291
219,0.9950000047683716
220,0.9022098183631897
221,0.03563887998461723
222,0.9950000047683716
223,0.9428266882896423
224,0.004999999888241291
225,0.9950000047683716
226,0.9950000047683716
227,0.9771375060081482
228,0.004999999888241291
229,0.9950000047683716
230,0.004999999888241291
231,0.9950000047683716
232,0.3971571922302246
233,0.004999999888241291
234,0.08350419998168945
235,0.9157738089561462
236,0.6946195960044861
237,0.004999999888241291
238,0.8028992414474487
239,0.004999999888241291
240,0.8660542368888855
241,0.9950000047683716
242,0.8441885709762573
243,0.004999999888241291
244,0.5991425514221191
245,0.9950000047683716
246,0.6073936223983765
247,0.9950000047683716
248,0.004999999888241291
249,0.004999999888241291
250,0.9950000047683716
251,0.9950000047683716
252,0.004999999888241291
253,0.9950000047683716
254,0.014936115592718124
255,0.6157354116439819
256,0.004999999888241291
257,0.639117419719696
258,0.9950000047683716
259,0.004999999888241291
260,0.004999999888241291
261,0.004999999888241291
262,0.9285081624984741
263,0.35397887229919434
264,0.5068842172622681
265,0.9950000047683716
266,0.004999999888241291
267,0.004999999888241291
268,0.004999999888241291
269,0.9950000047683716
270,0.9950000047683716
271,0.9457518458366394
272,0.004999999888241291
273,0.7581254839897156
274,0.004999999888241291
275,0.484080970287323
276,0.8230533003807068
277,0.8782770037651062
278,0.004999999888241291
279,0.004999999888241291
280,0.724129855632782
281,0.5166807174682617
282,0.9950000047683716
283,0.10628552734851837
284,0.9950000047683716
285,0.004999999888241291
286,0.9950000047683716
287,0.02012038603425026
288,0.11342031508684158
289,0.9950000047683716
290,0.014420135878026485
291,0.004999999888241291
292,0.9950000047683716
293,0.9950000047683716
294,0.5363211035728455
295,0.38406282663345337
296,0.9950000047683716
297,0.9950000047683716
298,0.6159138679504395
299,0.9950000047683716
300,0.004999999888241291
301,0.01735891029238701
302,0.020161302760243416
303,0.004999999888241291
304,0.004999999888241291
305,0.004999999888241291
306,0.8250551223754883
307,0.9950000047683716
308,0.004999999888241291
309,0.004999999888241291
310,0.24181637167930603
311,0.004999999888241291
312,0.4539956748485565
313,0.004999999888241291
314,0.47160330414772034
315,0.827106773853302
316,0.024378497153520584
317,0.9950000047683716
318,0.004999999888241291
319,0.9439930319786072
320,0.1197916641831398
321,0.008654550649225712
322,0.9888049364089966
323,0.07374481856822968
324,0.004999999888241291
325,0.7910306453704834
326,0.8999791741371155
327,0.9789186120033264
328,0.9745345115661621
329,0.004999999888241291
330,0.7733562588691711
331,0.23791567981243134
332,0.8004055619239807
333,0.8311321139335632
334,0.004999999888241291
335,0.11356905102729797
336,0.06047618389129639
337,0.987343430519104
338,0.004999999888241291
339,0.559286892414093
340,0.6432628631591797
341,0.004999999888241291
342,0.004999999888241291
343,0.35634416341781616
344,0.7053350806236267
345,0.3733968436717987
346,0.9950000047683716
347,0.018723197281360626
348,0.6753493547439575
349,0.6877468824386597
350,0.9678289294242859
351,0.004999999888241291
352,0.9950000047683716
353,0.5710148811340332
354,0.5614601969718933
355,0.9332764744758606
356,0.6782757639884949
357,0.010032364167273045
358,0.9911016225814819
359,0.005437023472040892
360,0.004999999888241291
361,0.4965001344680786
362,0.004999999888241291
363,0.9950000047683716
364,0.004999999888241291
365,0.9203490614891052
366,0.6397114992141724
367,0.9950000047683716
368,0.6109639406204224
369,0.9827630519866943
370,0.9329729676246643
371,0.9315807819366455
372,0.004999999888241291
373,0.5703470706939697
374,0.004999999888241291
375,0.9391323328018188
376,0.5247676968574524
377,0.8180180788040161
378,0.004999999888241291
379,0.9950000047683716
380,0.460305780172348
381,0.9433905482292175
382,0.11882632225751877
383,0.9950000047683716
384,0.9950000047683716
385,0.9950000047683716
386,0.004999999888241291
387,0.004999999888241291
388,0.006506852339953184
389,0.9774681329727173
390,0.3004145324230194
391,0.08986982703208923
392,0.9950000047683716
393,0.11658269166946411
394,0.9529249668121338
395,0.004999999888241291
396,0.24349595606327057
397,0.9950000047683716
398,0.004999999888241291
399,0.9950000047683716
400,0.8680936098098755
401,0.9934899806976318
402,0.004999999888241291
403,0.9950000047683716
404,0.004999999888241291
405,0.7038314342498779
406,0.9859442710876465
407,0.12796650826931
408,0.2006072700023651
409,0.0058402628637850285
410,0.004999999888241291
411,0.7544031739234924
412,0.9950000047683716
413,0.9950000047683716
414,0.004999999888241291
415,0.4242617189884186
416,0.004999999888241291
417,0.9556313157081604
418,0.9950000047683716
419,0.9950000047683716
420,0.9950000047683716
421,0.986887514591217
422,0.87822026014328
423,0.9950000047683716
424,0.9950000047683716
425,0.9950000047683716
426,0.959837794303894
427,0.25837406516075134
428,0.2070266455411911
429,0.8476417660713196
430,0.8777639269828796
431,0.9492299556732178
432,0.21779564023017883
433,0.6695518493652344
434,0.9950000047683716
435,0.9950000047683716
436,0.3959468603134155
437,0.004999999888241291
438,0.34121090173721313
439,0.9320125579833984
440,0.6593871116638184
441,0.004999999888241291
442,0.004999999888241291
443,0.6224884986877441
444,0.15220998227596283
